timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.55,1014.18,33.48,37633.17,15929,11179,26226,14432,21636,12383,16012,9974,20106,11989,33074,16428
1000,32.55,1014.18,33.48,37666.86,17156,11449,26074,14297,22366,12664,16067,9772,19347,11651,32119,16199
2000,32.55,1014.18,33.48,37565.97,18644,11877,26653,14285,23042,12721,15708,9873,17900,11269,32119,16165
3000,32.56,1014.17,33.47,37768.29,19857,12225,26998,14375,23772,12912,15901,9985,16632,10965,31224,16120
4000,32.56,1014.16,33.48,37532.46,20092,12361,27204,14612,24310,13227,17914,10312,15198,10413,30001,15895
5000,32.56,1014.16,33.47,37499.01,20381,12473,27301,14668,24434,13295,20354,11201,14247,10256,28417,15850
6001,32.56,1014.16,33.48,37532.46,20161,12563,27466,14747,24434,13216,22159,11561,13792,10199,27673,15681
7001,32.56,1014.17,33.47,37365.8,20147,12484,27315,14668,24392,13216,22959,11877,14123,10256,26970,15456
8001,32.56,1014.17,33.48,37332.64,19485,12248,27163,14612,24544,13239,23993,12147,14495,10267,25991,15152
9001,32.56,1014.16,33.49,37299.55,18562,11831,27453,14724,24751,13565,24434,12327,14302,10143,25316,15141
