timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.59,1014.15,33.26,38458.75,4511,6002,4774,6298,10323,8016,36565,15737,37699,16165,17349,12012
1000,32.59,1014.16,33.25,38635.32,5105,6323,4894,6273,10827,8410,37311,15760,37221,16221,15088,11393
2000,32.59,1014.16,33.25,38706.41,5869,6513,4759,6027,11203,8601,37400,15715,37728,16064,12483,10447
3000,32.59,1014.15,33.26,38742.05,6327,6543,4754,6057,11377,8646,37191,15647,38952,16533,11493,10233
4000,32.6,1014.14,33.27,38921.24,7358,6869,4867,6062,11308,8747,36744,15591,40056,17195,10734,9715
5000,32.6,1014.14,33.28,38957.28,7363,6794,5047,6117,11458,8860,36565,15760,41338,18171,9726,9107
6001,32.6,1014.14,33.29,38885.27,6784,6594,5030,6117,11418,8781,35998,15400,41995,18311,9836,9378
7001,32.6,1014.13,33.3,38885.27,7022,6679,4663,5861,10919,8477,35938,15411,41398,18171,10867,9884
8001,32.6,1014.13,33.31,38742.05,7659,6839,3414,4939,7045,6268,35580,15602,41100,17753,14413,11314
9001,32.6,1014.13,33.31,38957.28,5070,5982,1918,3911,3458,4633,35342,15434,41130,18102,18934,12406
