timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.13,1012.71,37.17,17411.95,19582,7700,17404,11201,24613,20611,11597,11528,23262,19705,26901,17614
1000,33.13,1012.72,37.2,16866.97,11806,6308,15667,10582,24696,20925,12938,12203,23372,19810,20574,14803
2000,33.13,1012.72,37.21,16444.65,5105,4161,9373,7419,25688,21378,15433,13002,24158,20158,12262,12327
3000,33.13,1012.71,37.26,15897.34,2460,2761,4499,5480,24255,19775,17941,13925,24765,20751,9495,10863
4000,33.13,1012.71,37.3,15487.33,1339,2281,2384,4227,16439,14612,20629,14668,26598,23574,8099,10301
5000,33.14,1012.73,37.34,15340.37,528,1683,1192,3025,11273,12833,22876,15321,30866,26258,8777,10627
6001,33.14,1012.73,37.35,15453.17,400,1264,840,2865,9941,11922,23786,15524,39757,29918,7213,9310
7001,33.14,1012.72,37.37,15837.44,400,1092,1067,2948,9900,12012,24034,15546,47544,33543,5163,8128
8001,33.14,1012.72,37.35,16406.14,400,924,646,2517,11464,13329,25013,15873,51632,35356,5464,8263
9001,33.14,1012.72,37.32,17513.52,400,753,400,2080,15185,14578,27273,17788,53451,36053,5197,7903
