timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.72,1024.89,29.86,18549.15,2793,2759,2462,2685,1451,1455,3483,1983,9205,5631,2519,2778
1000,33.72,1024.88,29.86,18274.96,2715,2713,2349,2704,1434,1429,3760,2101,9234,5566,2457,2743
2000,33.72,1024.9,29.87,17993.33,2568,2658,2273,2667,1441,1418,4104,2256,9234,5676,2494,2775
3000,33.72,1024.9,29.88,17690.42,2482,2630,2227,2651,1456,1425,4285,2434,9124,5560,2430,2764
4000,33.72,1024.9,29.88,17528.13,2366,2630,2209,2653,1467,1418,4504,2503,9130,5606,2433,2761
5001,33.72,1024.9,29.88,17240.55,2263,2570,2158,2611,1475,1429,4683,2634,9252,5726,2440,2761
6001,33.72,1024.89,29.89,16934.93,2133,2501,2138,2597,1470,1422,4837,2694,9095,5611,2435,2729
7001,33.73,1024.89,29.89,16813.0,2051,2441,2126,2581,1461,1443,4966,2817,9217,5591,2408,2743
8001,33.73,1024.89,29.89,16561.28,1996,2415,2065,2584,1478,1441,5238,2905,9338,5696,2366,2727
9001,33.73,1024.88,29.88,16406.14,1927,2385,2054,2570,1459,1406,5470,2946,9385,5756,2354,2678
