timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.51,1014.14,33.05,91647.72,1670,2461,1134,2267,19830,17858,24875,26642,36624,39922,2499,5119
1000,32.51,1014.14,32.98,93068.23,711,1699,1727,2720,11226,13329,21374,22528,35431,37901,2337,5074
2000,32.51,1014.14,32.92,90076.47,416,1420,1844,2840,6952,10166,17514,18659,32358,36611,3284,5666
3000,32.51,1014.13,32.87,88932.94,452,1476,1678,2727,7010,10503,18272,19984,36386,38493,4096,5982
4000,32.51,1014.13,32.84,89883.84,713,1796,2406,3274,9726,12946,22132,24446,41667,41491,5186,6634
5000,32.51,1014.13,32.8,89980.05,1161,2117,5406,5480,14551,15276,27053,29012,44680,42781,8001,7858
6001,32.51,1014.13,32.78,87818.08,1253,2131,9367,7015,21374,20228,33969,32742,48708,43896,10497,9389
7001,32.51,1014.13,32.8,81437.47,1193,2055,6622,5962,26212,24899,40861,35774,50140,44419,13145,10683
8001,32.52,1014.13,32.83,73983.55,1724,2443,3130,4076,30120,27931,44919,38075,50677,44872,12993,10582
9001,32.52,1014.13,32.9,67237.59,3677,3404,2168,3454,34745,30476,47813,39225,50617,45290,13682,10841
