timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.68,1014.14,32.18,81044.91,1896,2921,400,521,3122,3048,9970,7050,20809,14049,8597,8804
1000,32.68,1014.14,32.21,78180.72,2904,3705,400,455,2349,2842,10398,7205,21084,13948,9026,9006
2000,32.68,1014.14,32.23,76473.79,2005,3013,400,436,1740,2531,10786,7700,21539,14049,9854,9794
3000,32.68,1014.13,32.26,76058.64,1290,2549,400,429,1180,2173,10925,7667,21374,13970,11099,10548
4000,32.68,1014.13,32.27,76334.9,1196,2494,400,396,757,1884,10450,7228,21732,13993,13682,11483
5000,32.68,1014.12,32.27,77034.42,876,2272,400,354,515,1563,10120,7228,22380,14252,16260,12271
6001,32.68,1014.13,32.26,78472.64,643,2046,400,342,400,1317,9975,7081,23607,14623,16632,12090
7001,32.68,1014.13,32.27,80194.44,961,2392,400,374,400,1266,9663,6945,24392,15040,14840,11618
8001,32.68,1014.13,32.24,81754.27,1752,2905,400,440,400,1342,9257,6794,25633,15107,13076,11111
9001,32.68,1014.13,32.22,83128.64,2469,3299,400,495,701,1658,9153,6814,25495,15152,14054,11449
