timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.17,1012.72,36.73,20344.76,400,561,27315,14634,25757,21239,20450,14150,27067,23539,5296,6744
1000,33.17,1012.73,36.71,20053.58,400,576,25854,14139,25412,20995,16935,13542,26874,23121,6628,7284
2000,33.17,1012.73,36.73,19920.52,400,541,20974,12507,25275,21413,17335,13599,27342,23400,7427,7914
3000,33.17,1012.72,36.71,19604.63,400,496,17666,11674,25605,21622,13089,12237,28059,24690,6309,7093
4000,33.17,1012.72,36.71,19298.59,400,447,18658,12057,25647,21448,11753,11786,30657,26049,4835,6649
5000,33.17,1012.72,36.73,19123.0,400,476,20657,12496,25702,21448,12648,12327,35103,28001,4013,6147
6001,33.17,1012.72,36.72,19477.45,400,484,20657,12631,25771,21901,15584,13329,40115,30441,3301,5681
7001,33.17,1012.72,36.71,20305.45,400,524,18286,11730,25537,21378,18410,14184,41428,30929,2992,5550
8001,33.17,1012.71,36.69,20828.67,400,535,15984,11167,25412,21901,20326,14544,40891,30580,3022,5571
9001,33.17,1012.71,36.67,21164.27,400,515,14427,10571,25123,21448,22215,15130,39787,30337,3164,5591
