timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.61,1013.82,34.34,46133.53,400,0,400,39,400,33,400,107,400,85,400,0
1000,31.62,1013.83,34.26,49734.56,400,0,400,35,400,34,400,109,400,87,400,0
2000,31.64,1013.81,34.19,52928.58,400,0,400,36,400,36,400,105,400,86,400,0
3000,31.65,1013.82,34.13,55847.08,400,0,400,36,400,31,400,111,400,85,400,0
4000,31.67,1013.82,34.06,59064.68,400,0,400,36,400,31,400,106,400,78,400,0
5000,31.69,1013.85,33.99,61891.25,400,0,400,37,400,32,400,101,400,80,400,0
6001,31.71,1013.85,33.94,64701.79,400,0,400,34,400,24,400,100,400,81,400,0
7001,31.72,1013.85,33.91,67076.64,400,0,400,29,400,32,400,102,400,76,400,0
8001,31.74,1013.82,33.87,69805.94,400,0,400,32,400,22,400,99,400,79,400,0
9001,31.76,1013.82,33.83,72142.29,400,0,400,31,400,22,400,99,400,72,400,0
