timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.49,1014.19,33.7,33659.16,13696,10244,24268,13531,27342,14207,50916,20123,28211,13520,26625,14713
1000,32.49,1014.19,33.7,33605.39,15267,10830,24599,13497,27177,14252,48111,18659,33641,14375,27425,14859
2000,32.49,1014.19,33.7,33794.33,16508,11055,24723,13610,26722,14060,46619,17300,37490,15006,27577,14736
3000,32.49,1014.18,33.7,33740.13,17404,11381,25192,13745,26419,14150,45038,17509,40861,15569,26681,14488
4000,32.5,1014.18,33.7,33794.33,18245,11584,25771,13824,26281,13925,44859,17126,43039,15873,24544,13824
5000,32.5,1014.18,33.68,34123.23,19168,11798,25854,13970,26295,13925,44919,17091,44053,15974,23414,13531
6001,32.5,1014.18,33.68,34430.39,19678,11989,25978,13993,26005,13790,44292,16916,43934,16120,22793,13509
7001,32.5,1014.18,33.67,34206.45,19513,12102,26115,14117,26212,14083,43636,17056,44232,16098,22959,13599
8001,32.5,1014.18,33.67,34234.29,19223,11944,26074,14038,25991,13970,42592,16165,44113,16131,24213,13925
9001,32.5,1014.18,33.67,34318.06,19389,12012,26419,14072,25605,13801,40742,16210,43427,16221,25385,14353
