timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.73,1024.88,31.66,24940.23,28718,18903,16287,13768,6755,7273,1778,2988,10045,9456,37848,18346
1000,33.73,1024.88,31.66,24822.52,30180,19322,15943,13486,7016,7532,2180,3519,10682,9895,37162,17823
2000,33.73,1024.89,31.66,24662.47,28718,18624,15005,13407,7555,7982,3022,4101,11672,10852,35968,17927
3000,33.73,1024.89,31.65,24419.14,27177,17335,14509,13351,8163,8319,3704,4557,13599,11494,34924,17404
4000,33.73,1024.88,31.66,24334.41,26584,17335,14564,13295,8672,8657,4410,5094,14206,11573,33402,16603
5000,33.73,1024.87,31.67,24111.29,25978,16278,14495,13194,9153,9062,4926,5566,13917,11426,33432,16533
6001,33.73,1024.87,31.67,23932.99,24806,15681,14013,13103,9321,9085,5794,5861,13586,11584,35222,17648
7001,33.73,1024.87,31.68,23587.06,22215,15073,13034,12777,9443,9197,6049,5992,12703,11257,36237,17544
8001,33.73,1024.87,31.69,23403.2,20216,14285,11918,12248,9402,9051,6118,5962,12207,11021,37132,18520
9001,33.73,1024.87,31.71,23069.24,19403,14420,11076,11606,9275,9062,5777,5826,11835,10965,38504,18694
