timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.47,1024.76,32.46,22549.45,9246,12631,7682,13396,6935,11269,18686,12878,12207,14848,1996,5240
1000,33.47,1024.76,32.45,22501.17,9095,12316,7398,13171,7004,11190,19017,13025,13999,15096,1834,5199
2000,33.47,1024.76,32.45,22477.1,8881,12192,6906,13013,6628,10897,18975,13036,15722,15771,2246,5746
3000,33.47,1024.76,32.47,22357.55,8869,12304,6744,12845,6188,10492,17280,12417,16329,15827,3272,6318
4000,33.47,1024.76,32.47,22453.09,8858,12372,6645,12709,5545,9918,12538,10785,17114,16289,4364,7065
5000,33.47,1024.76,32.47,22381.36,8811,12338,6715,12709,4697,9096,9715,8972,17638,16777,5713,8387
6001,33.47,1024.76,32.47,22381.36,8730,12248,6709,12788,3831,7622,6993,6980,17748,16533,7404,9535
7001,33.47,1024.75,32.46,22429.13,8701,12225,6755,12800,2820,6508,5308,6403,18052,17021,8174,9783
8001,33.47,1024.75,32.46,22429.13,8835,12451,6680,12732,2450,6368,5250,6448,17900,16847,8047,9636
9001,33.47,1024.75,32.45,22453.09,8788,12293,6709,12518,2845,6704,6489,7000,17583,16638,7607,9333
