timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.65,1014.1,32.87,27993.4,8551,6308,28748,17230,10479,13644,12249,14871,2492,6579,1857,4608
1000,32.65,1014.1,32.86,26629.19,9894,6704,28293,17509,10850,13801,11765,14612,2042,6232,2958,5320
2000,32.65,1014.1,32.89,25561.45,10856,6960,27535,16199,11076,14150,11667,14589,2195,6538,3763,5746
3000,32.65,1014.08,32.91,24837.17,11406,7351,26240,16030,11412,14601,11643,14477,3583,8263,3851,5751
4000,32.65,1014.09,32.93,23960.25,11215,7149,24778,15681,11730,14724,11389,14533,4720,10188,3745,5691
5000,32.65,1014.08,32.94,23145.46,9558,6508,24034,15253,12304,14950,11140,14252,5614,11111,3610,5571
6001,32.65,1014.08,32.98,22477.1,7474,5731,23524,15107,12304,14826,10595,13959,6257,11550,2703,4939
7001,32.65,1014.09,33.0,22006.39,6003,5240,23248,15073,11858,14871,10491,13790,6286,11438,1851,4292
8001,32.65,1014.09,33.03,21357.84,4347,4422,22600,15028,12538,14983,11383,14623,6194,11516,1337,3484
9001,32.65,1014.1,33.07,20705.55,3387,3740,21884,14578,14068,15546,13834,15737,6732,12000,751,2833
