timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.7,1014.14,32.4,57450.06,9188,6884,416,1141,3775,3700,8643,6649,16370,12361,8551,8882
1000,32.7,1014.14,32.44,56145.47,7224,6087,400,1088,3848,3855,8516,6553,15350,12147,9020,9152
2000,32.7,1014.14,32.45,55150.93,4410,4989,494,1150,3998,3875,8719,6604,14757,12102,7798,8117
3000,32.7,1014.15,32.47,54296.02,2867,3926,719,1262,4246,4086,9379,6834,13889,11753,4685,6704
4000,32.71,1014.14,32.5,53028.75,1788,3083,1052,1466,4457,4257,10149,7408,13172,11561,3110,5881
5000,32.71,1014.14,32.51,51438.78,1269,2773,1300,1697,4577,4402,11122,7903,12979,11595,1944,5240
6001,32.71,1014.14,32.55,49239.33,707,2357,1261,1706,4528,4367,12111,8567,14330,11775,1662,4888
7001,32.71,1014.13,32.58,47009.01,400,2000,1086,1663,4418,4367,14220,9085,15915,12473,1664,4863
8001,32.71,1014.13,32.62,45143.55,400,1656,953,1614,4354,4262,15226,9411,17294,12788,1780,4984
9001,32.71,1014.14,32.65,43509.62,400,1429,851,1538,4391,4327,15805,9546,18286,12845,1847,4873
