timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.44,1024.98,30.56,36490.81,4391,5430,2209,4753,400,1174,400,554,800,2071,1926,3424
1000,33.44,1024.97,30.55,36810.06,4231,5280,2298,4833,400,1164,400,528,804,2085,1944,3444
2000,33.44,1024.97,30.55,37565.97,4064,5159,2366,4904,400,1219,400,489,778,2062,1970,3499
3000,33.44,1024.97,30.52,38214.24,3824,5054,2349,4833,400,1303,400,434,725,1981,1933,3449
4000,33.44,1024.98,30.5,38813.53,3596,4924,2283,4838,400,1499,400,410,666,1953,1917,3454
5000,33.44,1024.97,30.49,39729.8,3353,4778,2305,4899,537,1757,400,385,567,1817,1853,3389
6001,33.45,1024.98,30.46,40185.15,2997,4537,2384,4873,719,2002,400,360,490,1746,1819,3349
7001,33.45,1024.98,30.46,41127.89,2506,4292,2388,4823,834,2184,400,334,407,1621,1768,3314
8001,33.45,1024.97,30.44,42073.82,1980,3931,2388,4858,909,2242,400,318,400,1542,1710,3173
9001,33.45,1024.97,30.41,42845.03,1725,3494,2499,5019,911,2270,400,304,400,1496,1683,3108
