timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.27,1012.62,36.81,11129.32,441,9,413,5,409,1,411,7,406,5,478,7
1000,32.37,1012.63,36.72,12355.36,516,17,422,0,403,7,413,6,409,4,496,10
2000,32.45,1012.65,36.63,13576.49,531,9,423,3,405,1,413,2,421,6,495,13
3000,32.51,1012.63,36.57,14727.64,512,15,438,6,406,0,431,2,427,0,478,17
4000,32.57,1012.63,36.53,15873.33,478,20,427,2,417,4,429,7,439,1,463,18
5000,32.61,1012.65,36.53,17072.49,454,13,426,9,426,6,428,0,442,5,443,18
6001,32.65,1012.63,36.51,18259.08,436,10,426,9,424,2,433,3,435,9,441,14
7001,32.68,1012.63,36.5,19387.61,436,6,420,3,414,2,433,2,441,3,452,16
8001,32.7,1012.63,36.48,20563.73,472,14,424,6,425,3,422,6,437,4,463,13
9001,32.73,1012.61,36.46,21800.94,486,18,436,7,424,4,428,8,443,7,443,14
