timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.63,1013.86,31.16,37802.23,400,29,400,1006,400,2085,1966,7070,400,2808,400,322
1000,32.63,1013.87,31.15,38635.32,400,25,400,996,400,2071,1945,7115,400,2801,400,334
2000,32.63,1013.87,31.17,39880.43,400,27,400,1007,400,2071,1963,7183,400,2773,400,319
3000,32.63,1013.86,31.19,40808.77,400,30,400,996,400,2062,1932,7126,400,2761,400,321
4000,32.63,1013.87,31.19,42115.94,400,29,400,990,400,2071,1925,7050,400,2706,400,311
5001,32.63,1013.86,31.19,43375.06,400,29,400,1024,400,2062,1929,7065,400,2662,400,310
6001,32.63,1013.9,31.19,44522.54,400,29,400,1004,400,2060,1922,7020,400,2637,400,307
7001,32.63,1013.9,31.2,45732.37,400,30,400,1018,400,2055,1886,7138,400,2651,400,304
8001,32.63,1013.9,31.19,46904.99,400,33,400,1000,400,2057,1860,7081,400,2602,400,302
9001,32.63,1013.9,31.18,48194.84,400,34,400,988,400,2085,1807,6940,400,2632,400,320
