timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.56,1014.08,34.02,45583.73,400,654,13599,10661,41607,36959,55659,44035,14178,19496,778,2667
1000,32.56,1014.07,33.99,47487.0,400,757,17583,11933,41786,36959,41816,38005,10329,15940,1392,3133
2000,32.56,1014.07,33.94,47865.54,491,1175,21870,13295,41577,36715,41488,37935,11661,19356,2776,4507
3000,32.56,1014.07,33.91,45932.08,1601,2000,25633,14713,42562,37343,42800,37901,16453,23295,4148,5405
4000,32.56,1014.07,33.92,41906.2,1765,2133,27687,15411,43725,37831,45486,39922,20367,27095,3451,4868
5000,32.56,1014.07,33.96,38957.28,860,1545,27508,15535,43815,37378,47902,40898,22986,29500,2246,4006
6001,32.56,1014.07,34.01,37266.51,412,1156,25936,14938,42114,36820,50020,42049,24572,30999,1596,3314
7001,32.57,1014.08,34.06,36713.7,400,1084,24834,14691,39131,35705,37430,34763,24516,30441,1701,3564
8001,32.57,1014.08,34.09,38110.39,538,1246,26308,15389,36028,34241,24999,27409,23152,29012,2180,4116
9001,32.57,1014.08,34.08,40339.26,768,1381,27453,15715,35998,34066,21939,24306,23938,30232,3031,4688
