timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.15,1012.56,34.86,171033.05,440,23,412,15,408,6,401,15,409,20,429,18
1000,33.15,1012.57,34.88,170859.24,443,19,404,13,406,5,401,16,401,11,420,14
2000,33.15,1012.56,34.87,171381.75,456,26,415,13,406,7,400,9,402,11,418,18
3000,33.15,1012.56,34.86,171207.22,441,16,415,14,404,7,410,18,412,18,418,17
4000,33.15,1012.56,34.88,172259.72,433,19,404,19,401,10,404,16,406,19,416,21
5000,33.15,1012.56,34.88,172436.4,436,21,416,17,411,10,401,18,405,17,422,22
6001,33.15,1012.56,34.88,172613.44,440,27,406,15,405,4,400,10,400,17,424,21
7001,33.15,1012.56,34.89,172790.84,448,22,411,14,409,7,400,12,412,17,418,15
8001,33.15,1012.56,34.9,172968.61,455,28,419,12,402,7,409,21,405,13,432,21
9001,33.15,1012.55,34.93,172790.84,462,16,418,18,410,10,400,16,400,16,428,20
