timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.05,1024.83,33.56,32844.62,25440,20402,39757,33753,17831,14162,400,1088,28307,22912,56137,31382
1000,33.05,1024.86,33.53,33418.55,25812,20995,40503,34031,18066,14252,400,996,27921,22668,57330,31975
2000,33.06,1024.86,33.5,34600.27,25302,19740,40443,34310,18162,14556,400,989,27425,21622,57330,33125
3000,33.06,1024.86,33.44,36270.61,20740,15929,39996,34973,18865,14859,400,1027,27287,21971,57330,32777
4000,33.06,1024.86,33.36,38564.5,15074,14117,39429,34171,19527,15208,400,1085,28599,23121,57330,33753
5000,33.06,1024.85,33.3,40416.76,10641,11899,37579,33683,20436,15422,470,1258,34178,25700,57330,33160
6001,33.06,1024.85,33.21,40651.05,7833,9918,35401,32637,21746,16131,938,1771,39817,28489,56345,31626
7001,33.07,1024.84,33.16,40223.56,5371,7880,33462,32323,23648,17683,1984,2595,43666,29883,52348,29674
8001,33.07,1024.84,33.12,38706.41,4636,7430,31940,30964,24737,19566,3613,3509,45844,30894,50468,29221
9001,33.07,1024.84,33.09,37299.55,5180,8128,31523,31487,24558,19426,4612,4492,46381,31452,49513,28280
