timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.26,1012.76,35.23,31971.11,400,364,400,1081,400,1236,1823,3504,1992,4613,400,1158
1000,33.26,1012.76,35.19,33794.33,400,357,400,1141,400,1295,2008,3775,1799,4522,400,1092
2000,33.26,1012.76,35.14,35746.74,400,336,400,1102,400,1331,1999,3690,1659,4367,400,1031
3000,33.26,1012.75,35.09,37870.28,400,339,400,1034,400,1478,1933,3549,1612,4367,400,1003
4000,33.26,1012.75,35.05,39395.0,400,329,400,975,400,1538,1789,3424,1561,4302,400,978
5000,33.26,1012.76,35.03,40416.76,400,329,400,983,400,1644,1593,3143,1513,4272,400,1025
6001,33.26,1012.76,35.03,40808.77,400,312,400,952,400,1720,1298,2955,1436,4131,400,1076
7001,33.26,1012.76,35.01,40888.08,400,297,400,988,400,1783,1194,2921,1239,3885,400,1009
8001,33.26,1012.76,35.03,40377.97,400,272,400,1045,451,1886,1412,3068,1022,3705,400,868
9001,33.26,1012.76,35.03,39617.57,400,260,400,1055,488,1946,1639,3344,904,3554,400,798
