timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.71,1014.14,32.66,42976.32,400,1263,800,1436,4513,4422,16205,9805,18879,13070,1772,4713
1000,32.71,1014.13,32.7,42370.41,400,1114,669,1312,4491,4397,16880,10008,20423,13644,1759,4693
2000,32.71,1014.13,32.72,42327.79,400,1003,514,1233,4194,4227,17252,10289,22642,14117,1800,4688
3000,32.71,1014.13,32.74,42671.21,400,852,400,1156,3512,3750,17638,10391,24448,14702,1545,4327
4000,32.71,1014.13,32.73,43330.39,400,734,400,1075,2906,3364,18162,10391,26157,15175,1414,4151
5000,32.71,1014.13,32.73,44056.34,400,664,400,1031,2465,3083,17790,10402,27590,15704,1940,4748
6001,32.71,1014.15,32.73,45143.55,400,579,400,1031,2123,3006,17390,10334,28073,15681,3475,5641
7001,32.71,1014.15,32.72,46904.99,400,544,400,1039,2019,2960,16866,10357,27907,15850,4590,6243
8001,32.71,1014.15,32.7,48444.81,400,503,400,1038,2039,2974,16287,10244,27783,15827,4653,6162
9001,32.71,1014.15,32.66,49852.54,400,477,400,1062,2325,3057,16384,10053,27384,15569,3066,5214
