timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.22,1012.76,35.72,18631.37,400,736,2887,3595,2254,4477,2752,4347,1598,4242,400,1008
1000,33.22,1012.77,35.72,19123.0,400,661,2864,3760,2295,4472,2712,4402,1635,4352,400,902
2000,33.22,1012.77,35.7,19807.88,400,627,2707,3615,2190,4437,2764,4407,1677,4377,400,853
3000,33.22,1012.76,35.68,20766.93,400,661,2690,3595,2177,4447,2720,4437,1800,4487,400,881
4000,33.22,1012.77,35.65,21733.31,400,762,2764,3750,2016,4307,2577,4227,1986,4853,400,1003
5000,33.22,1012.76,35.6,22192.29,515,906,2823,3850,1802,4041,2298,4111,2212,4974,400,1196
6001,33.22,1012.76,35.59,21983.37,746,1042,2852,3840,1377,3509,1989,3880,2357,5089,400,1402
7001,33.22,1012.76,35.59,21206.98,985,1167,2776,3850,791,2921,1710,3459,2423,5219,400,1619
8001,33.22,1012.76,35.6,20227.28,1183,1283,2683,3906,569,2704,1428,3088,2251,4959,400,1452
9001,33.22,1012.76,35.62,19088.26,1065,1272,2541,3780,584,2754,1295,3034,1985,4708,400,1276
