timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.27,1012.74,35.26,23987.57,883,1128,400,1192,811,2392,566,2330,1255,3951,634,2113
1000,33.27,1012.74,35.3,22286.42,702,1076,400,1092,779,2341,635,2422,1263,3961,518,2064
2000,33.27,1012.73,35.32,21100.53,436,983,400,1009,603,2147,720,2503,1266,3875,400,1896
3000,33.27,1012.73,35.32,20169.05,400,868,400,921,400,1854,849,2630,1306,4021,400,1755
4000,33.27,1012.74,35.34,19807.88,400,735,400,820,400,1586,1112,2743,1362,4101,400,1697
5000,33.27,1012.74,35.35,19405.51,400,644,400,716,400,1367,1375,2941,1405,4106,400,1646
6001,33.27,1012.74,35.35,19459.41,400,561,400,661,400,1243,1609,3098,1405,4111,400,1621
7001,33.28,1012.77,35.35,19459.41,400,503,400,616,400,1185,1698,3198,1430,4166,400,1683
8001,33.28,1012.76,35.34,19441.41,400,442,400,609,400,1145,1702,3138,1463,4151,400,1723
9001,33.28,1012.77,35.35,19423.44,400,412,400,636,400,1140,1657,3143,1461,4111,400,1706
