timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.8,1024.9,31.51,26181.78,12607,12237,28169,19078,6726,7486,466,1963,12193,11471,26212,14657
1000,33.8,1024.91,31.5,27074.71,9066,9738,27508,18938,6883,7588,454,1937,11904,11314,25440,14567
2000,33.8,1024.91,31.46,27937.63,4408,6463,26322,17683,7972,8635,609,2108,13338,11809,24337,14128
3000,33.8,1024.94,31.44,28524.79,2457,5245,25095,16324,8690,8916,688,2173,15226,12372,23262,13993
4000,33.8,1024.93,31.41,28739.11,1862,4753,24654,16064,8597,8837,669,2138,16081,12608,22049,13497
5000,33.8,1024.94,31.39,28817.84,2391,5415,24489,16707,8643,8758,719,2161,16094,12676,20657,13261
6001,33.8,1024.94,31.37,28719.49,3939,6513,24489,16199,8725,8905,811,2300,16205,12586,18010,12541
7001,33.8,1024.94,31.36,28563.52,5713,7790,24516,16233,9263,9220,884,2397,17252,12946,17500,12496
8001,33.8,1024.93,31.36,28199.78,7300,8804,24572,16188,9199,9265,886,2327,17473,13216,18410,12890
9001,33.81,1024.94,31.36,28143.19,7363,8657,24875,16289,8840,8747,763,2161,16618,12721,18824,12811
