timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.13,1012.55,34.97,10568.57,618,366,995,967,5562,4307,16963,6579,19320,8646,1854,2627
1000,33.13,1012.55,34.96,10380.28,634,375,1018,938,5580,4327,16577,6629,19444,8601,1864,2630
2000,33.13,1012.54,34.96,10228.43,652,394,1056,964,5580,4272,16012,6584,19416,8533,1880,2616
3000,33.13,1012.54,34.96,10129.64,664,404,1052,987,5597,4282,15984,6488,19472,8657,1884,2616
4000,33.13,1012.54,34.95,10013.58,669,418,1036,981,5504,4287,16122,6548,19141,8646,1906,2591
5000,33.13,1012.55,34.96,9947.1,675,428,1061,975,5493,4292,15860,6538,18989,8567,1884,2611
6001,33.13,1012.55,34.97,9844.39,674,433,1019,997,5423,4302,15405,6558,18603,8590,1874,2581
7001,33.13,1012.55,34.97,9761.93,672,444,1003,979,5470,4216,15157,6393,18341,8545,1829,2602
8001,33.13,1012.54,34.97,9592.29,664,450,1020,1005,5377,4267,14702,6403,18507,8623,1815,2611
9001,33.13,1012.55,34.97,9513.97,673,458,1039,992,5406,4287,14206,6383,18314,8500,1796,2547
