timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.94,1012.74,36.92,16921.29,9246,4186,14812,8905,7474,7678,5667,6644,4462,6468,2793,5039
1000,32.94,1012.73,36.9,16706.08,11192,5119,14564,8849,7358,7723,5985,6784,4580,6548,3024,5189
2000,32.94,1012.73,36.91,16561.28,12938,5581,12910,8691,7219,7520,6280,6659,4754,6769,3517,5535
3000,32.94,1012.72,36.93,16342.35,12828,5826,11163,7802,7398,7644,6466,6794,5012,6955,4089,5962
4000,32.94,1012.72,36.94,16203.76,12221,5786,10190,7329,6784,7250,5528,6443,6066,7104,4855,6558
5000,32.94,1012.71,36.95,16018.51,12607,5922,9697,6925,3880,5726,3387,5004,7103,7858,6495,7273
6001,32.95,1012.71,36.96,15909.38,14330,6243,10219,7306,1917,4432,2364,4362,7960,8364,7566,8016
7001,32.95,1012.71,36.96,15921.43,16315,6609,11331,8128,1879,4467,1956,4021,8336,8511,7734,8331
8001,32.95,1012.71,36.97,16055.22,18286,6980,12400,8747,2516,5119,1755,3735,7752,7948,7091,7790
9001,32.95,1012.7,36.97,16496.28,20436,7757,11829,8545,3424,5701,1343,3093,5950,6930,6396,7498
