timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.17,1012.62,35.01,155671.8,400,2,400,6,400,9,400,11,400,3,400,2
1000,33.17,1012.63,35.01,154954.42,406,1,400,5,400,11,400,10,400,5,400,4
2000,33.17,1012.63,34.99,156979.96,411,6,400,9,400,6,400,12,400,0,400,2
3000,33.17,1012.63,35.01,155671.8,401,2,400,6,400,12,400,17,400,5,400,2
4000,33.17,1012.63,35.01,156250.5,412,5,412,12,400,11,400,9,400,4,401,5
5000,33.17,1012.63,35.01,155816.07,411,8,400,8,400,8,400,10,400,0,400,3
6001,33.17,1012.63,35.0,155671.8,412,10,401,8,400,9,400,12,400,9,400,4
7001,33.17,1012.63,35.01,156833.52,400,7,400,7,400,5,400,4,400,6,400,2
8001,33.17,1012.63,35.0,156105.42,400,2,406,8,400,6,400,7,405,10,400,5
9001,33.17,1012.63,35.0,155816.07,400,6,400,8,400,9,403,10,400,10,402,8
