timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.84,1024.82,33.66,31028.02,21884,14274,7120,7138,3642,4407,8504,4643,28238,15771,27645,15321
1000,32.85,1024.81,33.66,30868.68,20312,13779,7103,7329,3721,4502,10456,5415,29882,16120,30359,15794
2000,32.85,1024.83,33.65,30823.45,18190,13013,7051,7385,3863,4648,13517,6343,31970,16533,32448,16221
3000,32.86,1024.82,33.65,30778.35,15433,12012,6790,7363,3785,4693,20092,7948,34894,18973,31970,15963
4000,32.87,1024.82,33.62,30800.88,14399,11831,6327,7005,3704,4638,26019,10537,37937,20019,28197,15456
5000,32.87,1024.84,33.6,30733.39,14551,11922,5348,6704,3932,4838,31135,12068,42621,23156,25619,14522
6001,32.88,1024.83,33.59,30914.04,12331,11032,4670,6338,4405,5189,32895,12721,47335,25735,23496,13948
7001,32.88,1024.83,33.58,31050.92,9825,9220,4531,6263,5134,5656,36804,13655,48380,25840,23496,13993
8001,32.88,1024.83,33.55,30891.34,6929,7060,4523,6408,6240,6147,42502,14893,48917,26328,25798,14859
9001,32.89,1024.82,33.52,31235.34,4202,5811,4393,6358,6981,6433,47037,15749,50557,27409,27756,15422
