timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.03,1012.66,38.53,16166.37,28169,10458,57330,32184,43158,31905,32955,21657,37490,29221,4325,6759
1000,33.03,1012.66,38.57,16030.73,33313,11528,57330,32044,37132,28489,26074,16324,37341,28803,9437,9805
2000,33.03,1012.66,38.59,16018.51,46798,14038,57330,33474,28045,24236,20505,14522,36087,28280,11806,11314
3000,33.03,1012.66,38.6,16228.78,53541,15591,57330,34345,27990,24690,20671,14871,38295,29221,10479,10312
4000,33.03,1012.66,38.59,16706.08,40056,13396,57330,33578,31493,26711,18603,14150,41189,30755,8701,8972
5000,33.03,1012.66,38.57,17100.28,18424,8004,57330,31591,35879,28280,17776,13858,43367,31766,3848,6192
6001,33.03,1012.67,38.53,17198.23,6263,4818,53422,26851,39996,30615,21346,15085,45724,32358,2032,5214
7001,33.03,1012.66,38.52,16626.79,4717,4141,28321,15692,43964,32079,24420,16098,46768,32567,2219,5335
8001,33.03,1012.71,38.55,15813.61,10676,6152,11614,10087,40891,30511,27067,18450,46231,32637,3483,6102
9001,33.03,1012.7,38.59,15544.6,4926,4387,4570,6137,28867,24480,32418,21378,47813,33718,5921,7318
