timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.66,1025.06,31.39,19977.33,400,3,411,6,405,2,409,0,403,0,412,11
1000,32.68,1025.06,31.32,21778.35,412,4,409,7,410,1,409,0,408,5,407,7
2000,32.7,1025.05,31.28,23757.32,413,4,408,0,412,5,415,5,400,0,412,4
3000,32.71,1025.05,31.24,25391.76,411,9,407,6,413,3,414,5,406,2,415,9
4000,32.73,1025.08,31.19,27127.08,405,5,417,9,418,5,413,4,408,6,411,13
5000,32.75,1025.07,31.16,28837.6,406,1,412,7,403,8,410,5,416,2,410,4
6001,32.77,1025.04,31.1,30643.85,412,1,408,9,411,4,417,6,407,5,409,8
7001,32.79,1025.05,31.07,32489.55,402,6,416,5,402,0,409,5,420,6,406,3
8001,32.8,1025.04,31.04,33985.41,407,4,412,6,401,2,415,5,413,5,402,5
9001,32.82,1025.05,30.99,35868.64,415,3,415,2,408,1,411,4,416,12,413,7
