timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.61,1024.9,29.82,202986.89,410,62,400,8,400,7,400,14,400,11,400,32
1000,33.61,1024.9,29.82,202986.89,400,59,400,2,400,10,400,13,400,9,400,29
2000,33.61,1024.9,29.83,203612.02,400,55,400,5,404,8,404,16,400,8,400,26
3000,33.61,1024.89,29.82,203612.02,400,59,400,10,403,12,400,15,400,9,400,31
4000,33.61,1024.89,29.82,203612.02,404,61,400,1,400,14,400,20,400,11,401,26
5000,33.61,1024.89,29.83,203863.15,400,60,400,0,400,9,400,10,400,10,408,29
6001,33.62,1024.89,29.82,203988.95,400,62,400,14,400,10,403,16,400,5,407,28
7001,33.62,1024.89,29.82,203361.51,400,58,402,8,400,8,402,11,404,9,400,31
8001,33.62,1024.89,29.82,203863.15,400,65,400,7,404,7,405,13,400,7,400,30
9001,33.62,1024.88,29.82,203863.15,400,62,408,8,400,8,400,9,406,9,400,28
