timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.36,1024.87,31.9,36208.18,36028,12777,34834,17021,57330,43199,57330,48427,57330,29116,5892,3865
1000,33.36,1024.87,31.87,36239.37,34059,12507,42025,20646,57330,43199,57330,48915,53243,25875,2840,2877
2000,33.36,1024.86,31.84,35120.14,41577,13858,54287,27339,57330,42815,57330,49125,56793,28210,880,2120
3000,33.36,1024.86,31.86,33632.25,30359,12023,57330,31487,57330,43513,57330,49264,57330,30824,400,1480
4000,33.37,1024.85,31.89,32364.59,17073,8049,57330,33578,57330,44384,57330,50833,57330,35391,400,1192
5000,33.37,1024.85,31.91,31468.95,11557,6794,57330,33543,57330,45221,57330,51878,57330,38667,400,1027
6001,33.37,1024.85,31.94,31850.1,19334,9051,57330,29570,57330,45639,57330,54493,57330,38040,400,962
7001,33.37,1024.85,31.92,33740.13,24627,10605,45247,21866,57330,42815,57330,55364,57330,39051,400,984
8001,33.37,1024.85,31.86,36554.21,28514,11831,36923,18799,57330,33683,57330,56898,57330,38807,424,996
9001,33.37,1024.85,31.76,39358.15,39220,13396,40772,20820,45963,26607,57330,56863,57330,38214,466,1006
