timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.57,1014.08,34.05,40769.22,689,1287,26391,15569,37967,35391,23731,27792,25592,31487,3211,4693
1000,32.57,1014.09,34.02,39994.15,400,1084,17183,12000,38444,35565,31642,33857,26970,32672,3105,4678
2000,32.57,1014.08,34.02,39321.36,400,881,9367,8680,37251,34519,41726,37761,27811,33334,2823,4492
3000,32.57,1014.08,34.02,39767.35,400,855,8418,8151,33880,33195,47574,40689,25302,30302,2369,4216
4000,32.57,1014.07,34.0,42158.14,400,915,8788,8500,31463,32114,51244,42293,19030,24132,2034,3966
5000,32.57,1014.07,33.96,45095.17,400,1007,8284,8094,30598,31591,53064,43547,11348,16075,1571,3314
6001,32.57,1014.06,33.9,47035.31,400,973,8070,7847,31821,32323,52646,42571,9217,14747,1808,3620
7001,32.57,1014.06,33.84,46957.33,420,1029,8997,8556,32985,32637,48081,40829,9257,14938,2271,4076
8001,32.57,1014.07,33.84,45387.04,592,1151,9483,8849,33581,33055,51005,42153,10045,15524,2361,4166
9001,32.57,1014.1,33.85,44148.79,682,1195,9257,8713,33969,32811,25399,24690,10908,16064,2219,4076
