timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.47,1014.18,34.32,52011.65,400,1114,36923,19426,38981,32986,57330,56689,57330,52366,10329,7329
1000,32.47,1014.18,34.29,53603.58,400,1159,37878,20298,37937,32637,57330,55538,57330,52366,5533,5691
2000,32.47,1014.18,34.24,52828.8,772,1369,40056,21274,39310,33683,57330,52087,57330,51077,1943,3409
3000,32.47,1014.17,34.24,49822.99,1361,1748,41458,21796,42144,34345,57330,46754,57330,52645,1234,2821
4000,32.47,1014.18,34.26,45832.01,1792,2032,42025,21866,45903,36402,42054,36576,57330,55469,1998,3595
5000,32.47,1014.18,34.3,43419.82,2580,2404,43129,22563,48499,37482,45426,39713,57330,57107,3890,4878
6001,32.47,1014.17,34.35,42714.53,3095,2595,44680,23121,51214,38981,57121,45151,57330,57595,5197,5746
7001,32.47,1014.17,34.39,42976.32,3409,2718,47097,25003,53869,40341,57330,48114,57330,57665,8325,6704
8001,32.48,1014.17,34.41,42327.79,3939,2941,49364,26049,56524,41839,57330,49578,57330,54667,9367,7040
9001,32.48,1014.16,34.43,41289.34,3446,2787,52437,27827,57330,43547,57330,48218,57330,50449,4359,5209
