timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.63,1014.11,34.29,17498.94,57032,26258,57330,42676,57330,43094,57330,34973,43009,16359,45993,19775
1000,32.63,1014.11,34.29,17498.94,57151,26363,57330,42432,57330,43303,57330,35774,43576,16463,43516,18659
2000,32.63,1014.11,34.29,17440.85,56345,26607,57330,42118,57330,42885,57330,35983,44680,16847,41368,18102
3000,32.63,1014.12,34.29,17440.85,56137,25945,57330,41805,57330,42850,57330,35948,46112,16847,38832,17230
4000,32.63,1014.11,34.29,17426.39,55421,25317,57330,41665,57330,43025,57330,36297,46798,17544,37102,16324
5000,32.63,1014.11,34.3,17383.15,54824,25700,57330,41038,57330,42571,57330,36750,47962,18485,36744,16233
6001,32.63,1014.12,34.3,17297.31,54078,25003,57330,40619,57330,42850,57330,37517,49424,19182,35192,16131
7001,32.63,1014.11,34.3,17297.31,52198,24271,57330,41909,57330,42920,57330,38319,51870,20228,33790,15884
8001,32.63,1014.1,34.3,17297.31,48738,22633,57330,40968,57330,43129,57330,38145,55271,21727,32806,15760
9001,32.63,1014.11,34.3,17226.42,46918,21901,57330,40794,57330,42955,57330,38911,56703,22494,35043,15873
