timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.72,1014.12,33.2,23455.44,34745,17335,57330,30058,57330,27095,48529,16176,9396,6644,4788,6082
1000,32.72,1014.12,33.23,23247.87,33581,16603,57330,30197,57330,27130,52735,18485,11342,7284,2995,4994
2000,32.72,1014.13,33.28,23170.98,33402,16359,57330,30127,57330,26851,57330,21239,12359,7644,2430,4643
3000,32.72,1014.14,33.31,22893.34,32567,16233,57330,29291,57330,27443,57330,23295,11018,6905,3250,5114
4000,32.72,1014.14,33.34,22720.09,34417,16463,57330,28768,57330,28175,57330,23818,8273,5957,6738,6543
5000,32.72,1014.13,33.38,22525.29,34387,17370,57330,28524,57330,29116,57330,23330,4798,5059,13089,9378
6001,32.73,1014.14,33.4,22215.75,33283,16394,57330,28628,57330,29465,57330,22215,3456,4096,21856,11854
7001,32.73,1014.14,33.45,22029.46,32477,16086,57330,29151,57330,29988,54287,19914,2526,3690,27301,13340
8001,32.73,1014.14,33.48,21937.48,33134,16176,57330,30476,57330,30615,37400,14488,1874,3108,33372,14443
9001,32.73,1014.14,33.5,21914.6,34894,16916,57330,31417,57330,31417,24103,11741,1552,2900,36953,15096
