timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.48,1014.09,34.52,37266.51,57330,52854,57330,42397,42920,14252,4989,4397,57330,49020,57330,60000
1000,32.48,1014.09,34.31,39994.15,57330,51913,57330,41561,55480,16233,6802,4833,57330,51599,57330,60000
2000,32.48,1014.1,34.09,41127.89,57330,51983,57330,41317,57330,19426,7891,5089,57330,53307,57330,60000
3000,32.48,1014.1,33.96,41574.93,57330,52645,57330,40933,57330,21796,8858,5290,57330,54841,57330,59129
4000,32.48,1014.1,33.85,41574.93,57330,53098,57330,40375,57330,24236,10740,5791,57330,54144,57330,59024
5000,32.48,1014.1,33.79,40888.08,57330,52401,57330,40619,57330,26363,15805,6629,57330,52819,57330,58118
6001,32.48,1014.1,33.75,39842.66,57330,53482,57330,40898,57330,27269,22573,8466,57330,50554,57330,58048
7001,32.49,1014.1,33.73,38564.5,57330,53447,57330,40689,57330,28733,27025,9828,57330,49369,57330,58606
8001,32.49,1014.1,33.73,37233.53,57330,52610,57330,41805,57330,28733,28486,10312,57330,46650,57330,59442
9001,32.49,1014.13,33.75,35296.91,57330,52401,57330,41177,57330,29674,28211,10143,57330,44733,57330,59791
