timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.12,1012.72,37.55,16042.96,4602,4307,10833,9715,28018,24655,8701,9738,19982,16098,4639,6699
1000,33.12,1012.72,37.55,15909.38,1683,2621,11782,10143,28335,24411,10862,11528,24434,19775,2619,5535
2000,33.12,1012.72,37.55,15778.0,660,1988,11458,9715,28718,25178,13186,12529,27673,23156,2455,5601
3000,33.12,1012.73,37.55,15660.43,400,1492,9767,8016,30836,25700,16990,13981,32030,25387,3321,6117
4000,33.12,1012.72,37.55,16989.69,400,1200,4194,5425,31195,25910,22283,15580,39101,28977,4504,6844
5000,33.12,1012.73,37.47,19001.97,400,1101,2332,4352,25757,21552,27163,18311,48230,33195,6286,7892
6001,33.12,1012.74,37.38,20664.83,400,1020,2293,4552,22380,18659,29285,20088,53422,36158,7572,8646
7001,33.12,1012.74,37.3,21445.02,400,1029,2872,4808,22159,18555,27618,18032,53004,35217,8979,9513
8001,33.12,1012.73,37.2,21532.9,665,1388,2727,4718,22904,18903,23938,15692,49424,33578,10972,10818
9001,33.12,1012.73,37.16,20995.13,3657,2794,2111,4247,23510,19600,20519,14668,44590,31208,14289,12316
