timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.81,1014.11,32.33,49124.23,400,427,400,539,400,1206,3642,5139,8493,8815,5255,6117
1000,32.81,1014.11,32.3,51250.62,400,387,400,491,400,1060,3439,5054,9327,9062,4288,5706
2000,32.81,1014.11,32.28,52762.48,400,396,400,461,400,996,3046,4788,10439,10087,3274,5250
3000,32.81,1014.11,32.25,54755.78,400,448,400,426,400,938,2592,4392,11093,10391,2445,4783
4000,32.81,1014.11,32.23,56713.65,400,524,400,398,400,928,2403,4372,11371,10469,1996,4568
5000,32.81,1014.1,32.22,58165.58,400,637,400,334,400,907,2281,4247,10838,10357,1911,4437
6001,32.81,1014.11,32.2,60249.99,400,693,400,309,400,911,2054,4086,10497,9918,1931,4412
7001,32.81,1014.1,32.17,61982.52,400,673,400,270,400,959,1857,3785,10167,10008,1884,4302
8001,32.81,1014.11,32.14,63769.24,400,651,400,249,400,938,1744,3675,9923,9817,1666,4081
9001,32.81,1014.11,32.11,65254.26,400,585,400,228,400,856,1711,3610,9813,9738,1439,3785
