timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.18,1025.01,30.36,185773.98,400,71,400,11,410,11,418,16,413,35,404,44
1000,33.18,1025.01,30.34,184348.09,404,71,406,22,408,12,412,10,411,34,407,45
2000,33.18,1025.01,30.34,184550.45,401,69,409,24,402,10,424,27,412,37,407,44
3000,33.19,1025.01,30.32,183743.67,400,74,407,18,406,15,414,21,406,45,404,46
4000,33.19,1025.0,30.34,184956.5,410,77,400,21,409,11,417,14,405,38,410,47
5000,33.19,1024.99,30.33,185138.68,403,72,414,19,405,7,417,14,400,36,400,50
6001,33.19,1024.99,30.32,185773.98,401,76,418,24,407,3,409,11,405,44,406,45
7001,33.19,1024.99,30.34,185364.34,404,76,407,21,402,7,419,18,400,41,404,47
8001,33.19,1024.98,30.33,185364.34,400,81,405,16,407,10,425,13,407,37,403,44
9001,33.19,1024.99,30.34,185568.93,403,79,411,22,401,16,422,13,408,37,407,43
