timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.18,1012.74,36.13,15813.61,1696,2323,2649,3570,860,2704,1216,2743,2715,5245,400,2210
1000,33.18,1012.74,36.13,15778.0,856,1854,2150,3234,920,2738,1449,2918,3102,5415,400,2060
2000,33.18,1012.74,36.12,15648.77,460,1508,1793,3013,1025,2803,1664,3025,3463,5701,400,1988
3000,33.18,1012.74,36.12,15695.51,400,1262,1465,2796,1092,2856,1834,3239,3765,5876,400,2108
4000,33.18,1012.73,36.1,15707.25,400,1080,1084,2616,1133,2854,1973,3544,3802,5891,483,2369
5000,33.18,1012.73,36.09,15672.11,400,952,753,2387,1148,2870,2048,3670,3802,5891,789,2729
6001,33.19,1012.73,36.08,15813.61,400,857,650,2237,988,2782,2041,3650,3672,5721,1259,3068
7001,33.19,1012.73,36.06,15801.72,400,878,652,2263,836,2676,1925,3414,3429,5576,1687,3675
8001,33.19,1012.73,36.05,15873.33,400,998,708,2247,818,2660,1533,2944,3245,5560,2001,4287
9001,33.19,1012.73,36.04,15742.54,562,1207,813,2323,753,2577,970,2544,3053,5415,2312,4588
