timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.25,1012.74,35.33,26987.88,400,524,400,1303,400,1792,2032,3700,913,3314,400,1178
1000,33.25,1012.74,35.3,28199.78,400,541,400,1178,400,1759,1931,3635,1451,3996,400,1201
2000,33.25,1012.73,35.28,29036.61,400,504,400,1105,400,1639,1649,3178,1842,4252,400,1199
3000,33.26,1012.76,35.24,30010.0,400,483,400,1099,400,1531,840,2632,2013,4462,400,1226
4000,33.26,1012.76,35.24,30936.77,400,491,400,1083,400,1459,548,2286,2046,4527,400,1284
5000,33.26,1012.76,35.22,31258.54,400,479,400,1043,400,1416,514,2320,2062,4598,400,1434
6001,33.26,1012.76,35.21,30868.68,400,465,400,965,400,1277,619,2466,2096,4663,469,1623
7001,33.26,1012.76,35.22,30488.42,400,421,400,937,400,1199,746,2558,2202,4788,400,1538
8001,33.26,1012.76,35.25,30182.22,400,392,400,955,400,1154,882,2727,2381,4919,400,1369
9001,33.26,1012.76,35.24,30554.84,400,369,400,1008,400,1178,1326,2962,2256,4934,400,1253
