timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.11,1012.73,36.21,18967.67,400,618,580,2103,748,3041,5672,6268,6825,7678,959,3319
1000,33.11,1012.73,36.22,18614.87,400,588,614,2101,925,3284,5713,6348,6524,7351,1274,3710
2000,33.11,1012.73,36.23,18306.79,400,556,638,2103,1151,3424,5557,6248,6263,7205,1580,4176
3000,33.11,1012.73,36.26,18008.75,400,534,690,2161,1315,3590,4989,6167,6286,7205,1790,4332
4000,33.11,1012.73,36.26,17660.69,400,533,697,2127,1468,3700,4810,5987,6333,7385,1755,4352
5000,33.11,1012.73,36.26,17283.09,400,511,651,2085,1644,3906,4783,6042,6501,7329,1545,3996
6001,33.11,1012.73,36.28,17030.99,400,511,625,2064,1740,3961,4744,6027,6564,7363,1536,4111
7001,33.12,1012.75,36.29,16732.69,400,508,687,2103,1783,4066,4732,5967,6663,7430,1706,4312
8001,33.12,1012.75,36.3,16535.22,400,544,777,2210,1805,4086,4616,5876,6900,7509,1806,4457
9001,33.12,1012.75,36.3,16444.65,400,582,813,2254,1414,3524,3944,5315,7201,7565,1830,4562
