timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.76,1014.2,33.75,18195.85,24902,13835,31791,15141,41279,16533,23979,12034,2739,3966,17693,10942
1000,32.76,1014.2,33.76,18681.06,29703,15175,38623,16075,43964,18032,8835,6353,2828,4066,22642,12282
2000,32.76,1014.2,33.74,19770.61,39250,18102,45814,19600,39489,15861,3130,3895,2931,4051,27783,13981
3000,32.76,1014.2,33.69,21778.35,57330,27339,56972,25526,25481,13340,1155,2646,1809,3068,27535,13531
4000,32.76,1014.19,33.59,24604.78,57330,38911,57330,28001,17748,10931,755,2401,785,2380,23593,12552
5000,32.76,1014.19,33.45,28699.9,57330,44523,57330,27827,15901,10413,678,2286,863,2494,21512,11967
6001,32.77,1014.19,33.26,32539.81,57330,41770,57330,25875,15874,10526,1306,2833,1396,2808,27563,14117
7001,32.77,1014.19,33.09,35716.39,57330,37726,47574,20611,15571,10638,2727,3986,1783,2978,41338,16777
8001,32.77,1014.19,32.94,38179.56,57330,34589,39071,17160,16701,10863,3672,4347,1719,2870,48051,19844
9001,32.77,1014.19,32.82,39804.97,57330,31557,35610,15951,17969,11167,3120,3755,1942,3050,50528,21274
