timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.58,1014.06,33.19,41616.05,2948,2397,25261,14713,34685,32846,24241,26467,7317,12552,400,1762
1000,32.58,1014.06,33.28,38885.27,3586,2764,26198,15107,36356,33474,25964,27652,8035,13272,663,2064
2000,32.58,1014.07,33.37,36459.19,4339,3229,26915,15389,37042,34206,22973,23888,8122,13284,1130,2473
3000,32.58,1014.06,33.47,34743.13,5076,3860,27315,15782,38444,34485,20078,21796,8169,13430,1355,2653
4000,32.58,1014.06,33.57,32947.5,5771,4181,26708,15546,38981,35182,21360,23191,9263,14015,1341,2658
5000,32.58,1014.07,33.66,31351.71,4781,3780,24158,14409,39727,35670,25922,28315,10526,14972,1241,2616
6001,32.58,1014.07,33.74,29860.91,3556,2997,18948,12833,39101,35391,29255,30197,11875,16267,1170,2521
7001,32.58,1014.07,33.81,28739.11,2028,2471,13434,11089,37907,34519,25936,27513,14551,18485,819,2350
8001,32.58,1014.07,33.88,28428.42,998,1743,10595,9591,36326,34171,33462,33439,15502,18834,423,1836
9001,32.58,1014.07,33.93,28409.23,452,1266,8093,7802,33850,33160,44083,38075,17252,20681,400,1609
