timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.45,1024.75,29.2,132174.24,400,4,400,6,400,39,400,134,400,39,400,8
1000,33.45,1024.75,29.18,132070.41,400,4,400,3,400,40,400,135,400,43,400,9
2000,33.45,1024.75,29.2,133116.1,400,4,400,0,400,41,400,136,400,41,400,8
3000,33.45,1024.75,29.2,132174.24,400,5,400,3,400,47,400,133,400,43,400,10
4000,33.45,1024.75,29.2,131656.73,400,5,400,0,400,44,400,133,400,43,400,10
5000,33.45,1024.75,29.19,132591.19,400,5,400,5,400,42,400,138,400,42,400,9
6001,33.45,1024.75,29.2,132695.84,400,6,400,5,400,47,400,142,400,35,400,7
7001,33.45,1024.74,29.19,132695.84,400,8,400,6,400,46,400,145,400,34,400,11
8001,33.45,1024.73,29.19,132278.23,400,7,400,0,400,44,400,137,400,37,400,14
9001,33.45,1024.73,29.2,132486.71,400,4,400,5,400,46,400,136,400,43,400,13
