timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.15,1025.02,30.52,176417.08,413,73,404,19,404,25,420,27,419,33,410,49
1000,33.15,1025.02,30.52,176788.09,412,69,406,19,400,19,404,28,414,38,413,45
2000,33.15,1025.01,30.54,176602.39,408,72,400,22,406,21,411,30,408,33,407,49
3000,33.15,1025.01,30.52,178099.02,413,72,404,20,408,19,414,31,409,30,409,44
4000,33.15,1025.0,30.52,176788.09,407,65,408,16,401,21,413,24,421,35,410,45
5000,33.15,1025.01,30.53,176602.39,406,69,408,23,400,19,400,31,408,36,409,48
6001,33.15,1025.01,30.52,176974.19,407,69,400,13,405,21,408,35,415,35,407,47
7001,33.15,1025.01,30.52,176047.62,400,73,408,19,405,21,413,32,408,36,407,50
8001,33.16,1025.04,30.51,177534.82,405,68,406,21,406,23,413,32,409,36,412,47
9001,33.16,1025.03,30.52,177534.82,407,69,412,17,407,23,400,29,404,33,406,46
