timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.41,1014.08,35.5,18614.87,57330,35007,57330,26014,57330,19391,57330,32114,57330,48881,57330,44593
1000,32.41,1014.08,35.5,18614.87,57330,35739,57330,26119,57330,20716,57330,32323,57330,48044,57330,44105
2000,32.41,1014.08,35.52,18516.47,57330,34310,57330,26920,57330,21134,57330,33090,57330,47870,57330,42258
3000,32.42,1014.07,35.54,18402.97,57330,34763,57330,27513,57330,22424,57330,34241,57330,47765,57330,40271
4000,32.42,1014.07,35.54,18290.86,57330,33090,57330,28559,57330,22842,57330,34345,57330,48358,57330,36437
5000,32.42,1014.08,35.54,18086.24,57330,31208,57330,29883,57330,23400,57330,35286,57330,48253,57330,34554
6001,32.42,1014.07,35.56,18008.75,57330,29395,57330,30824,57330,23853,57330,34728,57330,48079,57330,35495
7001,32.42,1014.07,35.59,17855.75,57330,29221,57330,31382,57330,23470,57330,34903,57330,48427,57330,36541
8001,32.42,1014.08,35.6,17840.59,57330,29012,57330,31940,57330,23505,57330,35251,57330,48114,57330,38633
9001,32.42,1014.08,35.63,17705.32,57330,30685,57330,32149,57330,23505,57330,35983,57330,48671,57330,39399
