timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.75,1014.15,32.15,44475.47,40831,21064,15240,11134,22215,12361,1359,1746,14799,7779,57330,29849
1000,32.75,1014.16,32.21,41906.2,39369,19496,10236,9175,23083,12732,3206,2577,20299,9513,57330,29918
2000,32.75,1014.16,32.26,39804.97,34745,17579,8904,8432,22725,12507,6900,4056,25027,11010,57330,29291
3000,32.75,1014.15,32.34,37802.23,29285,15929,8574,8274,23179,12529,10752,5545,28514,12372,57330,29570
4000,32.75,1014.16,32.39,35807.58,27618,15569,8678,8297,24709,13058,15254,6533,34029,13194,57330,28628
5000,32.75,1014.16,32.45,33957.98,27053,15332,8968,8545,26171,13531,19334,7644,38057,14263,57330,26816
6001,32.75,1014.16,32.52,32265.32,26019,15130,9095,8477,26763,13801,23110,9164,41786,14702,54555,24585
7001,32.75,1014.16,32.58,30466.34,25895,14972,8771,8094,27204,13959,26295,10391,45814,15445,50050,23051
8001,32.75,1014.16,32.64,28976.62,25991,14916,8597,7937,27108,13824,28486,11370,48678,16064,49633,22424
9001,32.75,1014.19,32.72,27625.79,25922,14736,8921,8049,26860,13858,31135,11899,50140,16255,51602,23191
