timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.54,1013.95,31.59,23377.17,400,6,400,668,400,2085,1935,6719,1727,6488,400,523
1000,32.54,1013.96,31.58,24152.81,400,2,400,674,400,2129,1932,6784,1723,6428,400,507
2000,32.54,1013.97,31.57,25330.62,400,2,400,641,400,2087,1935,6729,1694,6423,400,509
3000,32.54,1013.96,31.55,26798.79,400,0,400,668,400,2090,1907,6759,1654,6388,400,514
4000,32.54,1013.97,31.52,28428.42,400,1,400,651,400,2097,1885,6724,1606,6318,400,504
5000,32.54,1013.97,31.49,30095.87,400,0,400,660,400,2087,1875,6729,1559,6263,400,501
6001,32.54,1013.97,31.49,31753.95,400,2,400,656,400,2078,1879,6764,1534,6318,400,507
7001,32.54,1013.96,31.47,33260.04,400,0,400,631,400,2076,1879,6754,1427,6152,400,500
8001,32.54,1013.95,31.47,34743.13,400,3,400,649,400,2092,1862,6729,1327,5957,400,504
9001,32.54,1013.96,31.45,36208.18,400,0,400,632,400,2073,1861,6764,1239,5881,400,498
