timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.16,1012.66,35.08,146196.15,412,7,412,8,404,12,409,28,409,9,409,1
1000,33.16,1012.66,35.09,146450.85,404,4,407,9,409,14,408,24,407,9,403,2
2000,33.16,1012.66,35.09,146834.56,400,3,402,10,407,16,407,28,408,9,400,3
3000,33.16,1012.65,35.08,147608.05,405,2,407,11,404,14,404,31,412,8,409,4
4001,33.16,1012.66,35.08,147478.57,403,0,401,11,403,11,405,28,411,7,400,3
5001,33.16,1012.65,35.08,148258.88,421,8,404,6,409,16,412,26,405,5,402,0
6001,33.16,1012.65,35.08,147997.86,411,13,413,15,400,17,402,30,403,6,411,6
7001,33.16,1012.65,35.07,148520.82,400,6,404,13,408,12,406,30,404,6,408,6
8001,33.16,1012.64,35.06,148389.73,412,6,404,10,406,12,407,32,407,3,400,0
9001,33.16,1012.64,35.05,148915.47,402,6,405,14,400,16,404,31,412,9,414,10
