timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.55,1014.11,34.12,19586.36,57330,38458,57330,32463,57330,24759,57330,26746,57330,48149,57330,50310
1000,32.55,1014.11,34.12,19622.93,57330,38946,57330,31591,57330,24411,57330,26502,57330,48393,57330,50205
2000,32.56,1014.11,34.13,19714.97,57330,39330,57330,31591,57330,24202,57330,25875,57330,48358,57330,50484
3000,32.56,1014.1,34.11,19696.49,57330,39992,57330,30964,57330,23714,57330,26154,57330,48776,57330,50554
4000,32.56,1014.1,34.12,19752.03,57330,40306,57330,30755,57330,23016,57330,25840,57330,48950,57330,49996
5000,32.56,1014.1,34.14,19864.04,57330,39574,57330,30650,57330,23400,57330,25910,57330,48532,57330,49822
6001,32.56,1014.1,34.14,19882.83,57330,39399,57330,30615,57330,23783,57330,26398,57330,49334,57330,48950
7001,32.56,1014.09,34.11,19826.56,57330,38981,57330,30755,57330,23505,57330,26886,57330,49369,57330,49159
8001,32.56,1014.1,34.12,19901.66,57330,40062,57330,29953,57330,23330,57330,26711,57330,49996,57330,48183
9001,32.56,1014.1,34.12,19901.66,57330,39609,57330,30267,57330,23470,57330,26432,57330,51007,57330,46719
