timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.05,1014.21,34.42,39543.1,10757,7025,13737,7880,8974,5836,3115,2417,7885,5591,36684,15726
1000,32.06,1014.21,34.38,40339.26,10300,6839,14109,8027,10091,6192,4106,2697,7149,5435,37132,15816
2000,32.08,1014.2,34.35,40729.76,10694,6950,14578,8027,10896,6453,5151,2985,6709,5275,36833,15681
3000,32.09,1014.2,34.34,41127.89,11290,7396,14812,8184,11296,6594,5279,3055,5667,5019,38236,16064
4000,32.1,1014.18,34.31,41168.14,10891,7000,13517,7892,11047,6483,6147,3299,7172,5370,40384,16233
5000,32.11,1014.19,34.3,40967.71,8777,6273,11499,7000,10381,6187,9136,4387,9547,6112,41607,16986
6001,32.12,1014.2,34.29,40967.71,8250,6157,11418,7194,10311,6207,11643,5189,11041,6508,45127,18415
7001,32.13,1014.19,34.29,41087.73,9356,6528,11782,7351,10549,6298,14964,5721,11898,6704,47872,19461
8001,32.14,1014.23,34.27,40927.86,10925,7035,13007,7768,10786,6383,17431,6112,11945,6689,48111,20054
9001,32.15,1014.21,34.27,40808.77,12042,7622,14344,8038,11203,6483,19320,6563,11638,6468,46500,19391
