timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.5,1024.94,29.9,68441.93,2452,3991,2344,5089,400,849,400,56,400,1192,985,2600
1000,33.5,1024.99,29.88,69060.42,2744,4277,2290,5084,400,822,400,52,400,1179,916,2591
2000,33.5,1025.0,29.88,69632.47,2926,4387,2217,4989,400,862,400,46,400,1140,856,2526
3000,33.5,1025.0,29.85,70805.48,2904,4327,2160,4984,400,933,400,44,400,1123,828,2491
4000,33.51,1025.0,29.85,71406.92,2533,4196,2170,4974,400,963,400,46,400,1098,815,2471
5000,33.51,1024.99,29.84,72390.79,1947,3740,2033,4934,400,945,400,49,400,1075,808,2471
6001,33.51,1024.99,29.82,72641.01,1428,3059,1953,4919,400,993,400,53,400,1060,820,2459
7001,33.51,1024.99,29.82,72766.76,1018,2808,1892,4783,400,1077,400,59,400,1034,839,2457
8001,33.51,1024.99,29.81,72453.18,866,2801,1811,4708,400,1184,400,58,400,1026,861,2494
9001,33.51,1024.98,29.81,71467.63,955,2844,1742,4623,400,1251,400,68,400,1001,862,2491
