timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.83,1024.96,31.25,32819.0,17542,13576,17280,14083,686,2547,400,1406,15874,13058,26295,15051
1000,33.83,1024.97,31.21,33365.55,15433,13103,16742,14060,1123,2960,400,1399,17032,13497,24213,14499
2000,33.83,1024.96,31.18,33365.55,14137,13092,16246,13745,1629,3504,400,1482,18107,13801,22738,14375
3000,33.83,1024.95,31.14,32870.28,14344,13148,15130,13599,1863,3705,400,1510,19444,14162,21057,13644
4000,33.83,1024.95,31.11,32166.65,15722,13576,14068,13329,1911,3805,400,1489,19844,14105,18865,12991
5000,33.83,1024.96,31.12,31305.06,17831,14060,13613,13171,1790,3620,400,1506,19058,14004,15488,11967
6001,33.83,1024.95,31.1,30554.84,19196,14668,13448,13070,1698,3424,400,1494,18121,13464,10798,10188
7001,33.83,1024.95,31.11,29650.48,20271,15006,13696,13160,1368,3022,400,1545,16949,13284,9055,9400
8001,33.83,1024.96,31.13,28897.01,21277,15096,14399,13351,831,2658,491,1672,16067,13058,8296,8939
9001,33.83,1024.96,31.14,28275.58,22421,15400,14757,13362,628,2378,605,1801,15708,12867,7891,8680
