timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.41,1024.74,32.35,25044.14,8945,12135,4653,10875,3326,6960,478,2007,20657,20820,18190,14747
1000,33.41,1024.74,32.32,25576.99,8504,11753,4715,10987,4251,8128,542,2187,21787,22494,15281,14105
2000,33.41,1024.74,32.28,26247.11,6640,10560,4918,11100,4966,9411,1145,2941,22132,22145,9889,11505
3000,33.41,1024.74,32.26,26815.87,4673,8578,5308,11269,6286,10188,2749,4688,20326,19949,4010,6910
4000,33.41,1024.74,32.23,27022.54,3785,7055,5290,11167,7560,11167,4972,6308,18520,18624,3559,6895
5000,33.42,1024.73,32.2,26953.3,3068,6604,5389,11347,8725,12135,8939,8455,16825,17160,3556,6995
6001,33.42,1024.74,32.2,26798.79,2349,5997,5661,11640,9419,12743,12056,10582,12621,15073,3895,7273
7001,33.42,1024.74,32.2,26461.71,2094,5776,6217,12034,10004,13036,18066,12586,9333,12845,1501,4883
8001,33.42,1024.77,32.19,26378.76,1807,5315,7259,12923,10427,13565,14234,10807,3255,6744,400,2981
9001,33.42,1024.77,32.19,26165.5,1484,4818,8383,13846,11568,14420,13917,10886,2067,6097,400,2875
