timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.43,1024.94,30.14,196706.03,400,65,400,12,401,14,413,27,400,31,400,38
1000,33.43,1024.94,30.13,196472.21,400,67,400,17,403,15,412,27,400,33,400,40
2000,33.43,1024.93,30.14,197528.8,400,67,400,21,403,13,401,29,400,34,400,37
3000,33.43,1024.93,30.14,197528.8,400,67,400,18,400,17,400,33,400,34,400,38
4000,33.43,1024.93,30.13,197528.8,400,62,400,16,400,18,400,26,400,29,400,45
5000,33.43,1024.92,30.13,196355.51,400,66,400,11,400,18,400,28,400,24,400,39
6001,33.44,1024.93,30.13,197646.9,400,66,400,12,400,19,400,25,400,25,403,41
7001,33.44,1024.92,30.14,197293.02,400,63,400,12,400,17,400,21,400,29,400,37
8001,33.44,1024.92,30.13,197293.02,400,63,400,17,400,12,400,25,400,35,403,38
9001,33.44,1024.95,30.12,197293.02,400,71,400,15,400,16,400,23,400,28,404,43
