timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.22,1012.82,36.01,20443.72,400,913,400,1207,955,3745,3701,7065,10601,20019,9524,16428
1000,33.22,1012.83,36.06,18848.59,400,930,420,1337,1065,3911,3858,7565,10537,20263,10618,19461
2000,33.22,1012.83,36.13,17645.86,400,911,731,1859,1243,4126,2889,6403,10508,19879,11777,21831
3000,33.22,1012.83,36.19,17003.43,400,988,1196,2337,1421,4422,2938,6558,10358,19914,11701,21378
4000,33.22,1012.83,36.25,16934.93,400,932,1428,2551,1747,4974,3468,7010,10954,21622,10717,18659
5000,33.22,1012.83,36.28,17058.64,400,804,1462,2697,2030,5450,3775,7396,11192,21936,11591,21518
6001,33.22,1012.83,36.31,17212.31,400,847,1515,2711,2334,5696,4123,8038,11076,20960,12345,22284
7001,33.22,1012.83,36.29,17297.31,400,958,1495,2805,2680,6002,4263,8016,11661,23783,8082,15197
8001,33.22,1012.83,36.33,17254.71,400,1055,1291,2660,3117,6383,4705,9186,13227,25003,4197,11528
9001,33.22,1012.83,36.34,17100.28,400,938,905,2408,3149,6363,5800,10132,14688,26293,4288,12271
