timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.76,1024.85,31.7,24518.75,24889,16098,11250,11651,2325,4673,1389,2999,11539,10605,34566,17788
1000,33.76,1024.86,31.68,24662.47,24930,16098,11365,11640,2690,4904,1599,3178,10057,9513,35073,17648
2000,33.76,1024.89,31.67,24793.27,25578,16428,11522,11708,3174,5164,1814,3424,7734,7824,33731,16498
3000,33.76,1024.89,31.66,24764.08,26901,18032,11782,11708,3601,5465,2055,3785,6419,6930,24999,14668
4000,33.77,1024.89,31.65,25014.37,28417,19810,12083,12023,3885,5576,2801,4382,4948,6483,18851,12845
5000,33.77,1024.89,31.63,25345.88,31612,21308,12662,12000,3983,5626,3640,4939,3039,5194,15736,12158
6001,33.77,1024.89,31.62,25749.17,35222,22912,12717,12102,3853,5576,4192,5275,1832,4221,15488,12349
7001,33.77,1024.89,31.61,26198.09,38027,24027,12138,12124,3247,4974,3893,4959,1230,3625,16136,12383
8001,33.77,1024.89,31.59,26798.79,39429,24794,11296,11550,2435,4487,3422,4648,696,2902,17652,12653
9001,33.77,1024.89,31.57,27409.83,40473,24899,10167,10593,1961,4106,3058,4277,502,2627,19223,13103
