timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.97,1013.73,31.51,130735.34,403,7,403,14,404,5,417,6,400,7,402,6
1000,31.97,1013.73,31.51,130128.21,401,3,400,9,400,5,403,10,400,6,412,4
2000,31.97,1013.74,31.5,131245.62,400,5,401,8,401,11,404,5,406,1,408,2
3000,31.97,1013.74,31.51,130128.21,410,4,407,13,400,3,410,12,404,6,405,0
4000,31.97,1013.73,31.51,130431.07,401,2,400,14,406,0,403,3,402,7,400,2
5000,31.97,1013.73,31.53,131450.85,400,4,410,12,416,14,401,0,407,10,406,2
6001,31.97,1013.73,31.51,131245.62,400,4,409,8,406,5,417,9,411,4,400,4
7001,31.97,1013.74,31.51,132070.41,402,1,409,9,406,7,410,1,400,7,403,3
8001,31.98,1013.74,31.52,132070.41,400,7,401,7,413,6,417,2,401,11,409,7
9001,31.98,1013.73,31.51,132800.66,412,6,400,10,403,11,406,7,401,12,402,0
