timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.48,1013.93,31.84,33686.11,400,68,400,750,400,2143,1954,6669,476,2948,400,393
1000,32.48,1013.93,31.83,33181.35,400,62,400,758,400,2147,1913,6513,504,2990,400,400
2000,32.49,1013.94,31.84,32514.66,400,55,400,744,400,2152,1887,6558,533,3045,400,388
3000,32.49,1013.93,31.84,31753.95,400,55,400,749,400,2087,1863,6488,587,3173,400,394
4000,32.49,1013.94,31.85,31305.06,400,54,400,739,400,2147,1857,6483,627,3414,400,390
5000,32.49,1013.97,31.84,31682.22,400,47,400,738,400,2147,1807,6368,655,3529,400,382
6001,32.49,1013.97,31.82,32191.26,400,48,400,749,400,2117,1765,6373,709,3620,400,398
7001,32.49,1013.97,31.82,33312.71,400,38,400,720,400,2129,1734,6217,744,3785,400,380
8001,32.49,1013.97,31.81,34430.39,400,32,400,718,400,2124,1685,6293,785,4066,400,372
9001,32.49,1013.97,31.79,35565.44,400,31,400,711,400,2099,1680,6197,818,4131,400,378
