timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.79,1024.91,31.48,24691.42,17018,13970,19775,14511,7051,7588,1702,3244,18810,13137,21842,13306
1000,33.8,1024.91,31.5,24278.24,16205,13587,19458,14499,8389,8567,1640,3254,18934,13250,20864,13058
2000,33.8,1024.91,31.51,24111.29,11528,11696,18934,14139,10792,10346,1988,3790,19830,13509,18920,12349
3000,33.8,1024.92,31.52,24250.25,9055,9895,18451,14330,13779,11663,2568,4136,20478,13768,18451,12214
4000,33.8,1024.92,31.52,24362.59,8116,9569,19237,14556,15708,12237,2730,4242,21319,14083,17804,12282
5000,33.8,1024.91,31.52,24518.75,8423,9952,20974,15096,15598,12225,2290,3926,21911,14465,18396,12619
6001,33.8,1024.92,31.54,24676.94,9136,10346,22600,15625,14509,11955,1893,3424,21553,14274,19844,12923
7001,33.8,1024.92,31.54,24662.47,10230,10987,24420,16278,12345,11190,1465,2893,19306,13509,22256,13689
8001,33.8,1024.91,31.54,24851.84,11493,11775,26240,17404,10363,9862,927,2537,16591,12541,24434,14432
9001,33.8,1024.91,31.54,25391.76,13324,12473,27356,18729,8093,8319,646,2205,14096,11933,25785,14758
