timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.16,1012.63,34.26,20746.43,400,643,400,382,1613,2480,13255,8263,12318,10841,1701,4121
1000,33.16,1012.62,34.26,19495.51,400,648,400,384,1611,2464,13379,8421,11918,10447,1687,4051
2000,33.16,1012.62,34.26,18243.23,400,617,400,368,1613,2487,13241,8398,11759,10413,1685,4016
3000,33.16,1012.62,34.28,17325.83,400,640,400,378,1613,2441,13296,8319,11528,10334,1678,4066
4000,33.16,1012.62,34.3,16746.02,400,606,400,379,1602,2454,13379,8466,11539,10368,1653,3961
5000,33.16,1012.62,34.29,16613.64,400,590,400,378,1595,2441,13448,8455,11365,10289,1665,3991
6001,33.16,1012.63,34.29,16826.46,400,598,400,378,1594,2475,13338,8274,11290,10244,1640,3956
7001,33.16,1012.62,34.29,17142.12,400,567,400,365,1593,2477,13655,8477,11221,10087,1633,3895
8001,33.16,1012.62,34.3,17397.54,400,573,400,362,1606,2438,13627,8590,11360,10121,1628,3895
9001,33.17,1012.62,34.3,17557.41,400,564,400,377,1624,2487,13696,8443,11371,10132,1602,3901
