timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.64,1024.87,31.72,28486.16,4940,9558,3912,9321,1561,4452,669,2060,5620,10818,5030,8646
1000,33.64,1024.87,31.74,28313.64,5128,9693,4059,9535,1515,4407,579,1967,5916,11224,5313,8702
2000,33.65,1024.87,31.74,27956.2,5244,10030,4104,9648,1573,4512,555,1928,6321,11291,5614,9017
3000,33.64,1024.86,31.75,27919.1,5157,9749,4030,9727,1815,5049,551,1907,6170,11190,6055,9130
4000,33.65,1024.86,31.77,27845.19,4796,9423,3961,9479,2133,5500,444,1736,5858,11044,6622,9625
5000,33.64,1024.86,31.77,27643.94,4482,8781,3983,9614,2626,5937,400,1584,5209,10481,7109,9985
6001,33.65,1024.86,31.78,27553.43,4219,8488,4042,9648,2975,6207,400,1499,4798,10154,7618,10289
7001,33.65,1024.86,31.78,27463.5,4067,8151,4123,9828,3142,6413,400,1369,4727,10019,7931,10458
8001,33.65,1024.86,31.79,27445.59,3971,8027,4209,9974,3090,6303,400,1369,5122,10548,8035,10447
9001,33.65,1024.86,31.8,27409.83,3929,7858,4226,10053,2754,6082,400,1336,5811,11122,8076,10391
